No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
351,2013,3,15,14,236,279,107,112,1899,52,12.2,1011.4,-0.7,0,SSW,2.7,Aotizhongxin
352,2013,3,15,15,256,305,102,147,2299,52,12.3,1010.9,-0.3,0,S,2,Aotizhongxin
353,2013,3,15,16,287,343,100,150,2100,43,11.5,1010.9,0.3,0,SW,3.4,Aotizhongxin
354,2013,3,15,17,278,320,91,113,1700,42,10.6,1011.6,0.9,0,SW,1.8,Aotizhongxin
355,2013,3,15,18,269,319,79,96,1700,44,9.1,1012.2,1.5,0,WSW,1,Aotizhongxin
356,2013,3,15,19,286,324,68,104,1800,44,7,1012.5,1.3,0,SSW,1.1,Aotizhongxin
357,2013,3,15,20,304,343,64,126,2000,44,6.3,1013.8,1.4,0,ESE,0,Aotizhongxin
358,2013,3,15,21,312,348,61,132,2100,44,7.1,1014.4,0.7,0,NNW,0.8,Aotizhongxin
359,2013,3,15,22,316,367,63,126,2500,44,7.3,1015.3,0.9,0,NNE,1,Aotizhongxin
360,2013,3,15,23,353,430,77,138,3200,44,7.3,1015.5,0.7,0,NNE,1.5,Aotizhongxin
361,2013,3,16,0,355,411,63,118,3299,44,6.5,1015.6,0.6,0,NE,1.1,Aotizhongxin
362,2013,3,16,1,328,357,49,111,2700,44,5.9,1015.9,0.2,0,NE,1.7,Aotizhongxin
363,2013,3,16,2,308,330,49,113,2399,44,5.9,1016.5,0.2,0,NE,1.5,Aotizhongxin
364,2013,3,16,3,304,332,55,108,NA,44,5.6,1017,0.4,0,WNW,1,Aotizhongxin
365,2013,3,16,4,314,316,51,108,2000,44,3.9,1018,0.6,0,NNE,1.3,Aotizhongxin
366,2013,3,16,5,276,300,47,91,1800,44,5.3,1018.7,0.3,0,N,1.6,Aotizhongxin
367,2013,3,16,6,276,293,50,87,1800,44,4.8,1019.3,0.4,0,NE,1.3,Aotizhongxin
368,2013,3,16,7,275,297,38,84,2100,44,6,1020.1,0.5,0,N,0.2,Aotizhongxin
369,2013,3,16,8,278,294,44,82,2200,44,8.4,1020.7,1.3,0,W,1.1,Aotizhongxin
370,2013,3,16,9,272,289,112,87,2100,44,10.7,1020.9,0.7,0,WSW,1.3,Aotizhongxin
371,2013,3,16,10,264,273,138,90,1899,44,12.6,1020.2,0,0,SW,2.8,Aotizhongxin
372,2013,3,16,11,270,243,109,88,1800,44,13.5,1019.9,-0.2,0,S,1.8,Aotizhongxin
373,2013,3,16,12,227,207,88,84,1899,54,14,1018.5,-0.9,0,SE,2.2,Aotizhongxin
374,2013,3,16,13,183,189,86,70,1899,80,14.1,1017.5,-0.4,0,SSW,2.5,Aotizhongxin
375,2013,3,16,14,166,169,76,61,1700,92,14.5,1016.6,0.3,0,S,2.1,Aotizhongxin
376,2013,3,16,15,150,167,71,62,1700,94,13.6,1015.6,1.2,0,S,2,Aotizhongxin
377,2013,3,16,16,165,212,80,78,2299,94,12.9,1015.1,1.5,0,S,1.9,Aotizhongxin
378,2013,3,16,17,185,204,85,81,2700,94,12.4,1014.8,1.7,0,S,2.1,Aotizhongxin
379,2013,3,16,18,216,217,83,90,2899,94,12,1014.2,2.2,0,SSE,2.4,Aotizhongxin
380,2013,3,16,19,188,217,75,101,2600,94,10.8,1014.7,2.6,0,S,1.2,Aotizhongxin
381,2013,3,16,20,197,223,61,85,2200,94,10,1014.6,2.1,0,S,1.6,Aotizhongxin
382,2013,3,16,21,228,242,56,90,2100,94,9.2,1014.1,1.8,0,SSW,2.7,Aotizhongxin
383,2013,3,16,22,242,204,59,108,2100,94,8.3,1013.4,2.1,0,SSW,1.8,Aotizhongxin
384,2013,3,16,23,210,204,58,92,1800,94,7.8,1012.6,2,0,S,1.5,Aotizhongxin
385,2013,3,17,0,166,192,50,86,1500,94,7.2,1012.2,2.1,0,SSW,1.5,Aotizhongxin
386,2013,3,17,1,162,194,48,90,1700,94,6.5,1011.2,1.8,0,WSW,1.3,Aotizhongxin
387,2013,3,17,2,176,211,45,95,2100,94,5.6,1009.8,2.2,0,WSW,1,Aotizhongxin
388,2013,3,17,3,217,219,43,98,2500,94,6.8,1008.8,2.3,0,WSW,1.4,Aotizhongxin
389,2013,3,17,4,183,195,46,86,2299,94,5.9,1007.9,2.2,0,W,0.6,Aotizhongxin
390,2013,3,17,5,180,188,50,71,2000,94,5.3,1007.5,2.5,0,WNW,0.7,Aotizhongxin
391,2013,3,17,6,184,223,44,85,2200,94,4.2,1006,1.9,0,WSW,0.6,Aotizhongxin
392,2013,3,17,7,206,210,40,83,2200,94,5.6,1005.8,2.1,0,NNE,0.6,Aotizhongxin
393,2013,3,17,8,206,237,39,80,2700,94,7.6,1005.3,2.1,0,WSW,0.6,Aotizhongxin
394,2013,3,17,9,257,259,84,92,2899,94,9.3,1004.7,2.4,0,WSW,0.7,Aotizhongxin
395,2013,3,17,10,267,283,119,104,3100,94,10.6,1003.6,2.7,0,SW,0.8,Aotizhongxin
396,2013,3,17,11,293,321,124,126,3399,94,12.9,1001.9,3,0,E,1.4,Aotizhongxin
397,2013,3,17,12,322,326,126,146,3000,94,14.4,1000.1,2.9,0,SSW,1.2,Aotizhongxin
398,2013,3,17,13,294,347,120,142,2799,94,15.1,998.7,3.2,0,S,2.1,Aotizhongxin
399,2013,3,17,14,332,372,116,124,2700,94,15.9,997.5,3.7,0,S,1.5,Aotizhongxin
400,2013,3,17,15,352,392,113,116,2600,102,15.5,996.6,3.9,0,S,1.8,Aotizhongxin
401,2013,3,17,16,362,383,94,106,2299,105,15.3,996.2,4,0,SW,0.9,Aotizhongxin
402,2013,3,17,17,356,369,92,98,2200,107,14.1,996.1,4.9,0,SSW,0.9,Aotizhongxin
403,2013,3,17,18,344,367,80,105,2200,107,12,996.1,4.5,0,N,0.9,Aotizhongxin
404,2013,3,17,19,357,395,64,136,2500,58,9.3,996.1,4.7,0,NE,0,Aotizhongxin
405,2013,3,17,20,364,390,50,166,2799,107,11.5,996.3,4.7,0,NNE,1.7,Aotizhongxin
406,2013,3,17,21,392,442,61,167,2899,107,10.9,996.2,3.9,0,NE,1.9,Aotizhongxin
407,2013,3,17,22,423,462,64,174,3299,107,10,995.9,4.1,0,NNE,1.5,Aotizhongxin
408,2013,3,17,23,434,455,56,157,3500,107,8.7,996,3.7,0,NE,1.9,Aotizhongxin
409,2013,3,18,0,450,494,48,156,4099,107,9,995.9,2.8,0,N,1.8,Aotizhongxin
410,2013,3,18,1,463,476,45,154,3799,107,8.8,996.3,-1.1,0,NNW,1.1,Aotizhongxin
411,2013,3,18,2,308,476,57,111,2100,107,10.9,996.2,-7.4,0,NNE,2.3,Aotizhongxin
412,2013,3,18,3,36,122,12,22,300,107,11.4,996.4,-10.2,0,NNW,4.7,Aotizhongxin
413,2013,3,18,4,30,153,14,19,400,107,10.5,997.1,-7.7,0,N,3.6,Aotizhongxin
414,2013,3,18,5,20,112,9,15,300,107,8.6,999.8,-8,0,NNE,4.4,Aotizhongxin
415,2013,3,18,6,14,185,12,12,300,107,7,1001.4,-9,0,NNE,3.4,Aotizhongxin
416,2013,3,18,7,13,68,17,15,400,107,6.2,1002.4,-12.4,0,NE,6.5,Aotizhongxin
417,2013,3,18,8,3,6,7,15,400,107,6.5,1003.2,-16.9,0,NNE,4.8,Aotizhongxin
418,2013,3,18,9,3,7,4,16,400,107,8.7,1003.5,-13.7,0,NNW,6.2,Aotizhongxin
419,2013,3,18,10,13,6,4,11,400,107,9.4,1004.7,-17.7,0,NE,3.8,Aotizhongxin
420,2013,3,18,11,6,6,6,47,400,107,10.5,1004.2,-15.9,0,NNW,4.4,Aotizhongxin
421,2013,3,18,12,8,6,17,138,600,107,11.7,1003.6,-15.9,0,NNW,2.4,Aotizhongxin
422,2013,3,18,13,12,6,9,10,400,107,11.9,1002.1,-16.7,0,N,3.2,Aotizhongxin
423,2013,3,18,14,12,6,10,14,400,107,12,1000.9,-16.6,0,NNE,1.9,Aotizhongxin
424,2013,3,18,15,14,6,10,16,400,107,11.5,1000.4,-12.1,0,S,1.7,Aotizhongxin
425,2013,3,18,16,15,6,11,16,500,84,10.7,1000,-12.7,0,SSW,3.9,Aotizhongxin
426,2013,3,18,17,3,9,10,40,500,65,9.7,1000.4,-12.9,0,S,4.4,Aotizhongxin
427,2013,3,18,18,28,71,10,46,500,65,7.2,1001.3,-2.5,0,S,4.1,Aotizhongxin
428,2013,3,18,19,78,285,45,62,1100,38,5.4,1002.9,-3.4,0,SSW,7,Aotizhongxin
429,2013,3,18,20,55,133,38,50,800,42,4.4,1003.7,-3.6,0.1,S,4.7,Aotizhongxin
430,2013,3,18,21,38,76,30,39,700,47,3.7,1004,-4,0,SSE,2.9,Aotizhongxin
431,2013,3,18,22,37,59,23,42,800,41,2.9,1004,-4.1,0,S,2,Aotizhongxin
432,2013,3,18,23,37,59,23,42,800,43,2.6,1004.9,-4,0,S,2.1,Aotizhongxin
433,2013,3,19,0,31,46,20,38,1000,34,2.5,1005.5,-4.5,0,NNE,1.9,Aotizhongxin
434,2013,3,19,1,30,46,22,48,800,29,2,1006,-4.5,0,NE,2.7,Aotizhongxin
435,2013,3,19,2,31,42,23,52,800,27,1.2,1005.4,-4.5,0,NE,1.7,Aotizhongxin
436,2013,3,19,3,33,41,15,50,NA,NA,0.8,1005.8,-3,0,ENE,1.5,Aotizhongxin
437,2013,3,19,4,31,35,15,49,NA,NA,0.1,1005.4,-3.5,0,N,1.4,Aotizhongxin
438,2013,3,19,5,29,31,13,62,NA,11,0.1,1005.4,-3.8,0,NNE,1.3,Aotizhongxin
439,2013,3,19,6,32,39,13,62,NA,10,0.4,1006.6,-2.8,0,NNE,1.1,Aotizhongxin
440,2013,3,19,7,30,36,10,60,NA,6,1.6,1007,-2.4,0,NNE,1.7,Aotizhongxin
441,2013,3,19,8,34,56,11,58,NA,10,3,1007.4,-2.9,0,NE,2.7,Aotizhongxin
442,2013,3,19,9,38,57,26,51,NA,18,2.6,1008.2,-3.5,0,NNE,2.9,Aotizhongxin
443,2013,3,19,10,51,66,30,48,700,24,3,1008,-2.9,0,NNE,1.9,Aotizhongxin
444,2013,3,19,11,59,63,19,41,700,24,3.2,1007.9,-0.3,0,NNE,1.4,Aotizhongxin
445,2013,3,19,12,60,63,20,35,700,28,3.5,1007.4,-0.2,0,N,2.1,Aotizhongxin
446,2013,3,19,13,45,61,28,39,700,29,4,1007.3,0,0,NE,2.9,Aotizhongxin
447,2013,3,19,14,50,58,21,36,700,29,4.8,1007.4,0,0,NE,2.3,Aotizhongxin
448,2013,3,19,15,52,57,22,35,600,34,4.4,1008.2,0.2,0,NE,2.1,Aotizhongxin
449,2013,3,19,16,45,49,19,33,600,36,3.5,1009.3,1.7,0.2,NE,1.7,Aotizhongxin
450,2013,3,19,17,38,39,14,37,600,29,2.8,1009.8,1.8,0.7,NE,2.5,Aotizhongxin
451,2013,3,19,18,28,28,10,40,700,25,2.3,1011.4,1.6,1.4,NE,1.8,Aotizhongxin
452,2013,3,19,19,30,30,10,50,900,14,1.7,1013.2,1,1.4,NE,2.3,Aotizhongxin
453,2013,3,19,20,38,24,9,61,800,6,0.9,1013.9,0.5,1.8,NE,1.6,Aotizhongxin
454,2013,3,19,21,39,50,9,67,1200,2,0.9,1014.9,0.5,1.5,ESE,1.5,Aotizhongxin
455,2013,3,19,22,65,81,8,64,1200,4,0.4,1015.6,0.1,1.3,SSE,1.4,Aotizhongxin
456,2013,3,19,23,65,81,9,64,900,5,-0.1,1016.4,-0.5,0.7,S,1.6,Aotizhongxin
457,2013,3,20,0,68,78,6,43,800,8,-0.3,1017.4,-0.6,1,SE,0,Aotizhongxin
458,2013,3,20,1,47,47,5,40,800,10,-1.2,1018.1,-1.5,1.6,SW,1.2,Aotizhongxin
459,2013,3,20,2,40,42,5,39,1100,9,-1.2,1018.5,-1.3,0.9,SSW,0,Aotizhongxin
460,2013,3,20,3,52,42,5,39,1100,9,-1.1,1018.7,-1.2,1.5,NE,1.2,Aotizhongxin
461,2013,3,20,4,52,35,5,40,1000,10,-2.1,1019,-2.4,2.5,E,1.6,Aotizhongxin
462,2013,3,20,5,31,27,4,32,1000,20,-4.3,1019.4,-4.7,0,SSW,1.2,Aotizhongxin
463,2013,3,20,6,23,6,3,22,700,27,-5.7,1019.6,-6,0,N,0,Aotizhongxin
464,2013,3,20,7,27,6,3,32,1000,17,-2.3,1020.2,-2.3,0,SSW,0.1,Aotizhongxin
465,2013,3,20,8,39,51,9,61,1300,4,-0.1,1020.7,-1.1,0,W,1.7,Aotizhongxin
466,2013,3,20,9,42,23,24,72,1300,7,1.9,1021,-2.1,0,SW,2.3,Aotizhongxin
467,2013,3,20,10,24,30,29,62,1200,17,2.6,1020.4,-4,0,W,3,Aotizhongxin
468,2013,3,20,11,40,9,28,41,900,39,3.1,1019.4,-3.3,0,SW,1.7,Aotizhongxin
469,2013,3,20,12,27,6,19,27,600,57,3.8,1018.8,-5.2,0,WSW,2.4,Aotizhongxin
470,2013,3,20,13,33,68,27,38,1000,49,4.7,1017.7,-3.6,0,SSW,2.1,Aotizhongxin
471,2013,3,20,14,51,27,20,27,800,68,5.4,1016.6,-3.4,0,SW,3.8,Aotizhongxin
472,2013,3,20,15,30,32,15,27,700,70,5.4,1015.5,-4.2,0,W,3.2,Aotizhongxin
473,2013,3,20,16,37,48,17,28,700,65,5.4,1015.1,-3.2,0,SW,4,Aotizhongxin
474,2013,3,20,17,41,46,21,30,700,64,4.4,1014.5,-2.3,0,SW,3.4,Aotizhongxin
475,2013,3,20,18,59,63,17,37,700,55,3.8,1014.2,-2.4,0,SW,3.4,Aotizhongxin
476,2013,3,20,19,78,81,9,53,800,36,3.4,1014.2,-2.4,0,SW,3.9,Aotizhongxin
477,2013,3,20,20,69,89,8,52,900,35,3.1,1013.8,-2.4,0,SW,2.9,Aotizhongxin
478,2013,3,20,21,77,89,7,51,1000,33,2.8,1013.6,-2.5,0,SW,2.2,Aotizhongxin
479,2013,3,20,22,81,96,7,54,1000,29,2.8,1012.7,-2.7,0,SW,2.2,Aotizhongxin
480,2013,3,20,23,106,106,7,50,1000,32,2.2,1011.8,-2.9,0,WSW,1.9,Aotizhongxin
481,2013,3,21,0,92,108,8,51,1000,26,1.9,1011.3,-2.6,0,SW,2.3,Aotizhongxin
482,2013,3,21,1,112,116,7,47,1100,25,1.7,1010.6,-2.8,0,SW,2.4,Aotizhongxin
483,2013,3,21,2,97,105,7,44,1000,23,1,1009.6,-2.8,0,WNW,1,Aotizhongxin
484,2013,3,21,3,103,106,7,46,800,19,-0.8,1008.9,-2.7,0,NW,0.5,Aotizhongxin
485,2013,3,21,4,78,80,6,56,900,9,-1.7,1008.5,-3,0,WNW,0.7,Aotizhongxin
486,2013,3,21,5,73,79,6,54,900,9,-1.7,1008,-2.7,0,ESE,0.1,Aotizhongxin
487,2013,3,21,6,73,83,5,58,900,3,-0.6,1007.6,-2.2,0,ENE,1.5,Aotizhongxin
488,2013,3,21,7,112,114,6,68,1399,2,0.2,1006.9,-2,0,N,0.7,Aotizhongxin
489,2013,3,21,8,116,119,8,70,1600,2,1.4,1005.9,-1.8,0,NNE,1.6,Aotizhongxin
490,2013,3,21,9,120,129,12,71,1800,2,2.7,1005.3,-2.2,0,N,1.6,Aotizhongxin
491,2013,3,21,10,130,141,23,75,1700,2,3.7,1004.5,-1.9,0,NNW,1.7,Aotizhongxin
492,2013,3,21,11,142,163,39,82,1700,6,5,1003,-1.9,0,ENE,2.4,Aotizhongxin
493,2013,3,21,12,162,172,44,88,1600,10,6.2,1002.1,-1.5,0,ENE,2,Aotizhongxin
494,2013,3,21,13,178,187,44,90,1600,15,6.9,1001.3,-1.3,0,NNE,3,Aotizhongxin
495,2013,3,21,14,181,194,42,101,1700,18,7.5,1000.4,-1.2,0,NNW,1.4,Aotizhongxin
496,2013,3,21,15,187,202,38,98,1600,26,7.7,1000,-0.8,0,ENE,1.4,Aotizhongxin
497,2013,3,21,16,188,205,40,107,1600,22,7.7,999.8,-0.8,0,N,1.7,Aotizhongxin
498,2013,3,21,17,187,211,40,114,1600,20,6.9,1000.2,-0.1,0,NNW,2.3,Aotizhongxin
499,2013,3,21,18,190,221,34,122,1600,15,6.1,1001.4,0,0,N,1.1,Aotizhongxin
500,2013,3,21,19,202,240,24,129,1700,7,5.5,1002.5,0.1,0,NE,1.4,Aotizhongxin
501,2013,3,21,20,202,219,21,115,1600,14,5.2,1003.7,-0.2,0,ENE,2.5,Aotizhongxin
502,2013,3,21,21,205,218,22,122,1700,6,4.8,1004.4,0,0,ENE,1.4,Aotizhongxin
503,2013,3,21,22,217,236,19,128,1899,2,4.7,1005.5,0.1,0,NE,2.7,Aotizhongxin
504,2013,3,21,23,228,234,18,122,1899,2,4.1,1006.8,0.1,0,NE,2.2,Aotizhongxin
505,2013,3,22,0,202,209,18,115,1700,2,3.4,1007.6,-0.1,0,ENE,0.8,Aotizhongxin
506,2013,3,22,1,172,179,18,101,1600,3,1.7,1008.7,-0.1,0,NE,0.6,Aotizhongxin
507,2013,3,22,2,160,168,20,95,1399,2,1.1,1009.5,-0.4,0,NE,1.1,Aotizhongxin
508,2013,3,22,3,117,170,30,87,1200,2,2.4,1010.1,-5.3,0,NE,2,Aotizhongxin
509,2013,3,22,4,160,170,24,95,1200,14,4.4,1010.7,-11.3,0,NNE,2,Aotizhongxin
510,2013,3,22,5,65,171,24,51,900,32,4,1011.6,-11.6,0,NE,2,Aotizhongxin
511,2013,3,22,6,18,168,12,43,500,36,2.7,1012.9,-8.4,0,ENE,0.9,Aotizhongxin
512,2013,3,22,7,26,33,18,68,700,14,5.8,1013.9,-7.8,0,ENE,1.4,Aotizhongxin
513,2013,3,22,8,10,15,24,66,600,19,7.6,1014.8,-9.3,0,ENE,2.3,Aotizhongxin
514,2013,3,22,9,146,152,28,94,600,38,8.6,1014.8,-9.9,0,SE,1.5,Aotizhongxin
515,2013,3,22,10,142,147,27,93,600,43,8.1,1014.4,-4.1,0,SW,4.4,Aotizhongxin
516,2013,3,22,11,137,143,27,91,700,48,8.7,1013.7,-5.6,0,S,2.8,Aotizhongxin
517,2013,3,22,12,63,157,51,57,1200,39,9.2,1012.5,-3.7,0,WSW,5,Aotizhongxin
518,2013,3,22,13,56,130,41,48,1000,48,9.8,1011.9,-1.3,0,SW,3.9,Aotizhongxin
519,2013,3,22,14,75,176,31,52,1200,56,10,1011.1,-2,0,SW,4.2,Aotizhongxin
520,2013,3,22,15,83,196,31,47,1100,64,9.6,1010.6,-2.1,0,SSW,4.6,Aotizhongxin
521,2013,3,22,16,66,181,29,44,900,66,9.3,1010.2,-2,0,SSW,2.9,Aotizhongxin
522,2013,3,22,17,78,170,30,46,900,66,8.9,1010.3,-2.4,0,SSW,3.9,Aotizhongxin
523,2013,3,22,18,76,157,29,47,900,66,8.1,1010.7,-3.4,0,SSW,3,Aotizhongxin
524,2013,3,22,19,68,136,26,54,900,59,7.8,1011,-3.7,0,S,2.7,Aotizhongxin
525,2013,3,22,20,66,119,24,69,800,42,7.1,1011.8,-3.8,0,SSE,3.3,Aotizhongxin
526,2013,3,22,21,64,118,24,69,800,31,5.6,1011.7,-3.8,0,S,2.1,Aotizhongxin
527,2013,3,22,22,59,100,23,68,900,22,4.3,1011.8,-3.5,0,SSE,1.9,Aotizhongxin
528,2013,3,22,23,61,105,16,89,1200,2,3.1,1011.1,-3.3,0,SE,1.9,Aotizhongxin
529,2013,3,23,0,64,93,15,85,1500,2,2.7,1010.7,-3,0,SSE,1.7,Aotizhongxin
530,2013,3,23,1,60,81,13,80,1399,4,2.2,1009.8,-2.7,0,SSE,2.1,Aotizhongxin
531,2013,3,23,2,51,76,13,84,1300,2,2,1009.1,-2.7,0,SSW,0.9,Aotizhongxin
532,2013,3,23,3,51,70,12,85,NA,NA,1.5,1008.5,-2.5,0,WNW,0.6,Aotizhongxin
533,2013,3,23,4,44,71,10,85,NA,2,0.8,1007.7,-2.3,0,N,1.3,Aotizhongxin
534,2013,3,23,5,44,71,10,76,NA,2,0.8,1007.5,-2.1,0,NE,1.1,Aotizhongxin
535,2013,3,23,6,51,69,8,70,NA,2,1,1007.4,-1.9,0,NNE,1.5,Aotizhongxin
536,2013,3,23,7,53,71,8,65,NA,2,1.8,1006.4,-3.1,0,SSW,2.1,Aotizhongxin
537,2013,3,23,8,62,75,12,65,NA,2,3.4,1005.3,-4.6,0,ESE,2.3,Aotizhongxin
538,2013,3,23,9,78,105,32,69,NA,2,4.5,1005.4,-5,0,NE,1.5,Aotizhongxin
539,2013,3,23,10,79,104,70,72,NA,10,4.2,1005.2,-4.5,0,NNE,1.9,Aotizhongxin
540,2013,3,23,11,80,111,83,70,NA,17,5,1004.8,-4.6,0,NE,4.1,Aotizhongxin
541,2013,3,23,12,81,111,76,66,NA,22,5.1,1004.4,-5,0,N,0.9,Aotizhongxin
542,2013,3,23,13,77,110,78,70,NA,24,7.4,1003.8,-3.8,0,ENE,0.8,Aotizhongxin
543,2013,3,23,14,84,105,74,70,NA,25,10.3,1003.4,-3.1,0,ENE,2.3,Aotizhongxin
544,2013,3,23,15,89,132,75,72,NA,27,10.6,1004.8,-3.5,0,NE,1.3,Aotizhongxin
545,2013,3,23,16,86,165,67,72,NA,29,11.9,1006,-7.5,0,NNW,8.3,Aotizhongxin
546,2013,3,23,17,63,234,33,46,NA,51,9,1008.2,-8.6,0,NNE,3.7,Aotizhongxin
547,2013,3,23,18,18,114,7,12,NA,75,7.1,1010.5,-10.2,0,NNE,4.1,Aotizhongxin
548,2013,3,23,19,14,56,4,16,NA,70,6,1012.8,-12.6,0,NNE,4.3,Aotizhongxin
549,2013,3,23,20,14,40,4,16,NA,73,5.2,1014.4,-12.8,0,NNE,2.3,Aotizhongxin
550,2013,3,23,21,11,30,3,13,NA,78,4.6,1015.3,-15.3,0,NNE,3.9,Aotizhongxin
551,2013,3,23,22,7,16,3,12,NA,78,3.9,1016,-14.9,0,NNE,2.8,Aotizhongxin
552,2013,3,23,23,5,18,3,12,NA,76,3.5,1016.7,-14.7,0,NE,2.1,Aotizhongxin
553,2013,3,24,0,6,14,3,11,NA,75,2.7,1017.3,-14,0,NNE,2.2,Aotizhongxin
554,2013,3,24,1,8,31,7,25,NA,57,2,1017.6,-13.4,0,NNE,2.4,Aotizhongxin
555,2013,3,24,2,10,24,6,27,NA,53,2,1017.7,-14.2,0,NNE,3.4,Aotizhongxin
556,2013,3,24,3,11,22,6,31,NA,46,1.6,1017.5,-14.1,0,NNE,3.3,Aotizhongxin
557,2013,3,24,4,13,25,7,37,NA,41,1.5,1017.7,-14.6,0,N,4.4,Aotizhongxin
558,2013,3,24,5,13,25,7,37,NA,36,1,1018.4,-13.9,0,NNE,2.8,Aotizhongxin
559,2013,3,24,6,18,36,7,52,NA,26,1.1,1018.7,-13.8,0,NNE,2.2,Aotizhongxin
560,2013,3,24,7,11,15,10,40,NA,39,2.8,1019.3,-14.4,0,N,2.3,Aotizhongxin
561,2013,3,24,8,14,26,10,38,NA,45,4.3,1019.5,-15.1,0,NNE,3.1,Aotizhongxin
562,2013,3,24,9,14,19,12,24,NA,56,5.6,1019.5,-16.3,0,NNW,3.9,Aotizhongxin
563,2013,3,24,10,3,10,11,16,NA,67,5.9,1019,-16,0,NNW,3,Aotizhongxin
564,2013,3,24,11,11,13,11,16,NA,70,7.5,1017.8,-15.4,0,NNW,2.7,Aotizhongxin
565,2013,3,24,12,10,12,13,15,NA,71,8.8,1016.3,-15,0,ENE,1.8,Aotizhongxin
566,2013,3,24,13,3,8,12,12,NA,76,9.7,1014.8,-12.2,0,W,2.7,Aotizhongxin
567,2013,3,24,14,4,8,10,12,NA,78,10.4,1013.6,-15.2,0,N,2,Aotizhongxin
568,2013,3,24,15,3,10,10,12,NA,81,10.6,1012.9,-12.1,0,SSW,1.9,Aotizhongxin
569,2013,3,24,16,9,16,11,13,NA,81,9.5,1012.7,-12.4,0,WSW,3.4,Aotizhongxin
570,2013,3,24,17,14,24,10,24,NA,73,7.9,1012.6,-11.5,0,WSW,3.7,Aotizhongxin
571,2013,3,24,18,23,48,10,41,NA,61,6.9,1013.1,-10.8,0,SW,4,Aotizhongxin
572,2013,3,24,19,32,74,11,62,NA,49.266,6.3,1014,-10,0,SW,3.3,Aotizhongxin
573,2013,3,24,20,43,101,19,67,NA,36.6282,5.9,1014.5,-10,0,SW,2.4,Aotizhongxin
574,2013,3,24,21,56,120,32,76,NA,26.775,5.2,1014.7,-9.4,0,WSW,2.2,Aotizhongxin
575,2013,3,24,22,61,114,29,86,NA,18.6354,2.6,1015.2,-8.2,0,WSW,1.1,Aotizhongxin
576,2013,3,24,23,55,108,29,78,NA,23,0.9,1015.8,-7.6,0,NW,0.4,Aotizhongxin
577,2013,3,25,0,56,108,30,79,NA,7.2828,0.3,1016.2,-4.3,0,E,0.4,Aotizhongxin
578,2013,3,25,1,66,121,51,99,NA,0.6426,-0.3,1016.4,-6.3,0,SE,1.1,Aotizhongxin
579,2013,3,25,2,73,121,42,105,NA,NA,0.5,1017,-6.8,0,NNE,1.3,Aotizhongxin
580,2013,3,25,3,79,140,26,95,NA,NA,0.3,1017.4,-5.1,0,NE,1.2,Aotizhongxin
581,2013,3,25,4,80,136,18,92,NA,NA,-0.6,1017.7,-4.5,0,NNE,1.3,Aotizhongxin
582,2013,3,25,5,71,113,10,87,NA,NA,-1.1,1018.1,-4.8,0,NE,1.7,Aotizhongxin
583,2013,3,25,6,71,95,8,83,NA,NA,-0.9,1018.1,-4.6,0,NNE,1.5,Aotizhongxin
584,2013,3,25,7,77,101,8,83,NA,NA,0.8,1018.5,-4.6,0,NE,1.9,Aotizhongxin
585,2013,3,25,8,108,166,58,83,NA,NA,2.7,1018.6,-4.8,0,ESE,0.6,Aotizhongxin
586,2013,3,25,9,120,166,150,85,NA,4.0698,4.3,1018.4,-5,0,E,2,Aotizhongxin
587,2013,3,25,10,121,160,129,94,NA,7.2828,6.5,1017.4,-5.2,0,ESE,1.1,Aotizhongxin
588,2013,3,25,11,110,136,89,88,NA,21.6342,7.8,1016.8,-5,0,ESE,1.9,Aotizhongxin
589,2013,3,25,12,111,124,73,85,NA,32.7726,9.2,1015.5,-5.5,0,SSE,2.3,Aotizhongxin
590,2013,3,25,13,119,142,69,100,NA,32.9868,10,1014.5,-5.6,0,S,3.1,Aotizhongxin
591,2013,3,25,14,124,168,60,102,NA,43.2684,10.6,1013.5,-5.4,0,SW,1.9,Aotizhongxin
592,2013,3,25,15,133,165,56,88,NA,65.7594,10.8,1013,-5.7,0,SSW,3,Aotizhongxin
593,2013,3,25,16,118,147,47,61,1300,82,10.3,1012.5,-6.1,0,SW,4.5,Aotizhongxin
594,2013,3,25,17,109,140,47,63,1100,76,9.8,1012.5,-6.1,0,WSW,3.6,Aotizhongxin
595,2013,3,25,18,113,163,42,63,1100,78,9.2,1012.6,-5.1,0,SSW,1.9,Aotizhongxin
596,2013,3,25,19,123,174,50,79,1200,61,8.9,1012.7,-6.5,0,SSW,2.9,Aotizhongxin
597,2013,3,25,20,146,203,61,108,1399,40,8.5,1013.1,-6.9,0,SSW,3.4,Aotizhongxin
598,2013,3,25,21,117,162,46,98,1200,38,7.9,1012.6,-7,0,SSW,2.2,Aotizhongxin
599,2013,3,25,22,109,151,44,94,1200,33,5.4,1012.2,-4.5,0,W,0.8,Aotizhongxin
600,2013,3,25,23,100,138,46,80,1100,34,2.7,1011.9,-3.6,0,WNW,0.4,Aotizhongxin
601,2013,3,26,0,101,161,45,102,1000,16,1.7,1011.8,-1.9,0,NW,0.7,Aotizhongxin
602,2013,3,26,1,100,166,49,108,1000,7,1.1,1011.4,-2.3,0,W,0.4,Aotizhongxin
